"sample_name","genus_tax_id","name","category","nt_rpm","nt_count","nt_alignment_length","nr_count","p_adj"
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium sp. Marseille-P7770","bacteria",0.561387893,6,146,245,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium bornimense","bacteria",18.05797724,193,136.591,9,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium kluyveri","bacteria",8.140124454,87,70.7647,72,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium baratii","bacteria",11.97627506,128,100.818,12,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium saccharobutylicum","bacteria",9.075770943,97,73.1562,30,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium sp. CT4","bacteria",8.514383049,91,79.4667,7,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium cochlearium","bacteria",6.549525422,70,84.4545,5,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium acetobutylicum","bacteria",4.678232445,50,75.3636,9,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium novyi","bacteria",4.491103147,48,112.867,2,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium tetani","bacteria",2.245551573,24,89.9091,25,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1485,"Clostridium sp. JN-1","bacteria",2.713374818,29,102.455,6,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes megaguti","bacteria",1178.259624,12593,1332.21,16,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes indistinctus","bacteria",135.4816116,1448,1823.38,15,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes finegoldii","bacteria",132.3004135,1414,599.157,46,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes onderdonkii","bacteria",15.43816707,165,97.8889,549,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes shahii","bacteria",26.29166634,281,146.496,297,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes dispar","bacteria",25.54314915,273,219.467,4,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239759,"Alistipes communis","bacteria",21.80056319,233,91.4659,12,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1870884,"Clostridioides difficile","bacteria",318.0262416,3399,1324.39,9080,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2679910,"Intestinibaculum porci","bacteria",1135.032756,12131,744.188,111,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1730,"Eubacterium ramulus","bacteria",0.654952542,7,129.2,6167,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1730,"uncultured Eubacterium sp.","bacteria",0.561387893,6,134.5,3218,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1730,"Eubacterium maltosivorans","bacteria",159.901985,1709,2895.4,14,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1730,"Eubacterium callanderi","bacteria",33.12188571,354,83.7478,60,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1730,"Eubacterium limosum","bacteria",21.70699854,232,160.327,6,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2082587,"Parolsenella catena","bacteria",502.7228585,5373,199.694,3504,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2082587,"Parolsenella massiliensis","bacteria",115.0845181,1230,245.158,328,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1283313,"Alloprevotella sp. E39","bacteria",742.7161829,7938,139.581,889,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1918538,"Longibaculum sp. KGMB06250","bacteria",789.872766,8442,1067.28,174,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1505663,"Erysipelatoclostridium ramosum","bacteria",578.2295302,6180,199.162,1583,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1505663,"[Clostridium] innocuum","bacteria",115.0845181,1230,591.67,3727,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",133925,"Olsenella sp. GAM18","bacteria",514.6055689,5500,178.632,1881,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",133925,"Olsenella umbonata","bacteria",42.85260919,458,151.212,46,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",133925,"Olsenella sp. LZLJ-2","bacteria",33.30901501,356,186.664,24,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",133925,"Olsenella timonensis","bacteria",30.40851089,325,100.081,32,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",133925,"Olsenella uli","bacteria",6.549525422,70,82.3333,165,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",133925,"Olsenella sp. oral taxon 807","bacteria",5.801008231,62,113.381,51,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium tuberculostearicum","bacteria",341.5109685,3650,171.945,1827,7.18678967083246e-41
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium aurimucosum","bacteria",0.467823244,5,179.25,1034,0.029016562
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium kefirresidentii","bacteria",62.59475011,669,149.545,247,1.54884396746786e-06
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium diphtheriae","bacteria",9.450029538,101,166.391,693,0.00125924
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium stationis","bacteria",67.5536765,722,141.681,21,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium amycolatum","bacteria",22.17482179,237,115.393,268,2.53139204268966e-23
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium simulans","bacteria",26.75948958,286,167.104,79,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium striatum","bacteria",10.01141743,107,120.889,173,5.32049663204345e-13
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium sp. ATCC 6931","bacteria",24.60750266,263,159.8,10,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium rouxii","bacteria",0.561387893,6,133,85,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium urealyticum","bacteria",6.268831476,67,110.04,14,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium jeikeium","bacteria",5.333184987,57,122.036,17,3.42801602263579e-12
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium glaucum","bacteria",1.497034382,16,145,53,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium minutissimum","bacteria",3.461892009,37,118.857,14,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium matruchotii","bacteria",2.245551573,24,219,24,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium glucuronolyticum","bacteria",3.836150605,41,116.273,5,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium singulare","bacteria",1.871292978,20,155,10,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium kroppenstedtii","bacteria",1.122775787,12,139.5,14,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium glutamicum","bacteria",0.654952542,7,146,18,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium sp. Marseille-Q3630","bacteria",1.122775787,12,121,12,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium riegelii","bacteria",1.403469733,15,221.714,7,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium lactis","bacteria",0.093564649,1,146,20,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium bovis","bacteria",0.935646489,10,146,6,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium sp. 4H37-19","bacteria",1.309905084,14,71.7143,2,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium flavescens","bacteria",0.093564649,1,70,12,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium ammoniagenes","bacteria",0.467823244,5,71,8,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium resistens","bacteria",0.561387893,6,146,1,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1716,"Corynebacterium sphenisci","bacteria",0.187129298,2,96,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1506553,"[Clostridium] scindens","bacteria",465.1098696,4971,489.82,434,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1506553,"Lachnoclostridium phocaeense","bacteria",157.4693041,1683,174.506,66,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1506553,"[Clostridium] hylemonae","bacteria",136.8850813,1463,147.592,52,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1506553,"Lachnoclostridium sp. YL32","bacteria",61.65910362,659,153.636,4,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1506553,"Lachnoclostridium phytofermentans","bacteria",33.40257965,357,89.5288,38,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1506553,"[Clostridium] aminophilum","bacteria",0.374258596,4,146,32,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2678885,"Faecalibacillus intestinalis","bacteria",446.3033752,4770,476.765,549,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2767885,"Latilactobacillus curvatus","bacteria",252.905246,2703,174.979,2315,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2767885,"Latilactobacillus sakei","bacteria",16.28024891,174,111.158,281,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2767885,"Latilactobacillus graminis","bacteria",3.555456658,38,377,45,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1573534,"Faecalitalea cylindroides","bacteria",317.1841597,3390,353.801,1144,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",33024,"Phascolarctobacterium faecium","bacteria",13.37974479,143,101.146,754,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",283168,"Odoribacter splanchnicus","bacteria",319.8975346,3419,911.028,982,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",864,"Pectinatus frisingensis","bacteria",134.9202237,1442,161.958,2899,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",864,"Pectinatus cerevisiiphilus","bacteria",0.467823244,5,83.8,379,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",32207,"Rothia mucilaginosa","bacteria",240.0868891,2566,179.03,1644,3.95071895888489e-08
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",32207,"Rothia dentocariosa","bacteria",43.78825568,468,157.143,149,3.39587099609474e-10
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",32207,"Rothia aeria","bacteria",3.181198062,34,152.857,108,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",32207,"Rothia nasimurium","bacteria",0.467823244,5,146,1,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",375288,"Parabacteroides distasonis","bacteria",182.3575007,1949,269.518,2069,2.26091537820093e-181
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1350,"Enterococcus faecium","bacteria",260.6711118,2786,339.433,1083,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1350,"Enterococcus faecalis","bacteria",19.55501162,209,418.869,786,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1350,"Enterococcus cecorum","bacteria",13.19261549,141,85.8056,46,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1350,"Enterococcus durans","bacteria",6.73665472,72,204.696,103,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1350,"Enterococcus columbae","bacteria",0.187129298,2,83,47,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1350,"Enterococcus hirae","bacteria",1.964857627,21,136.4,9,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",84108,"Slackia heliotrinireducens","bacteria",23.57829152,252,112.988,37,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",158846,"Megamonas hypermegale","bacteria",239.8061951,2563,127.788,1140,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",158846,"Megamonas funiformis","bacteria",190.3104958,2034,142.815,1201,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2719313,"Enterocloster clostridioformis","bacteria",218.4734552,2335,583.107,1360,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2719313,"Enterocloster bolteae","bacteria",123.9731598,1325,243.207,826,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2082193,"Clostridiaceae bacterium 14S0207","bacteria",3.742585956,40,101.167,60,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1253,"Pediococcus pentosaceus","bacteria",164.7673467,1761,154.744,1255,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1253,"Pediococcus acidilactici","bacteria",74.57102517,797,155.669,861,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1253,"Pediococcus damnosus","bacteria",15.99955496,171,139.545,30,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",150022,"Finegoldia magna","bacteria",138.4756804,1480,142.05,1444,6.37295078618911e-05
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",577309,"Paraprevotella clara","bacteria",0.187129298,2,77,2752,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",577309,"Paraprevotella xylaniphila","bacteria",147.364322,1575,142.253,338,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",946234,"Flavonifractor plautii","bacteria",148.4870978,1587,541.474,1115,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",946234,"uncultured Flavonifractor sp.","bacteria",0.280693947,3,97,95,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2697,"Heliobacterium modesticaldum","bacteria",30.96989878,331,184.86,2286,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1357,"Lactococcus lactis","bacteria",121.4469143,1298,152.206,1302,9.21802600566046e-47
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1357,"Lactococcus piscium","bacteria",24.79463196,265,86.4842,57,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1357,"Lactococcus garvieae","bacteria",19.27431767,206,114.812,36,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",574697,"Butyricimonas faecalis","bacteria",236.9992556,2533,979.114,2,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",574697,"Butyricimonas synergistica","bacteria",0.093564649,1,89,6,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",286,"Pseudomonas fluorescens","bacteria",64.18534914,686,80.2226,9,5.51720048856421e-05
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",286,"Pseudomonas stutzeri","bacteria",5.520314285,59,72.7727,21,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",286,"Pseudomonas aeruginosa","bacteria",3.087633413,33,90.2,43,0.011375405
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",286,"Pseudomonas mendocina","bacteria",1.309905084,14,72.2,6,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",286,"Pseudomonas azotoformans","bacteria",1.403469733,15,70.6,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",286,"Pseudomonas citronellolis","bacteria",0.374258596,4,114,11,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2719231,"Lacrimispora saccharolytica","bacteria",196.5793273,2101,284.085,154,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2719231,"Lacrimispora sphenoides","bacteria",31.71841597,339,115.217,41,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",307628,"Petrimonas mucosa","bacteria",30.78276949,329,123.906,1788,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",84111,"Eggerthella lenta","bacteria",50.899169,544,104.212,1472,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",84111,"Eggerthella sp. HF-1101","bacteria",34.0575322,364,141.376,1,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",84111,"Eggerthella sp. YY7918","bacteria",26.19810169,280,187.833,10,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",84111,"uncultured Eggerthella sp. SMG5","bacteria",8.514383049,91,186.972,18,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2529408,"Schaalia odontolytica","bacteria",130.5226852,1395,154.345,616,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2529408,"Schaalia radingae","bacteria",8.140124454,87,281.03,29,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2529408,"Schaalia meyeri","bacteria",5.707443582,61,126.037,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",39492,"[Eubacterium] siraeum","bacteria",122.1018668,1305,930.177,550,2.63584412583417e-208
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2799561,"Ruminococcaceae bacterium BL-6","bacteria",47.34371234,506,176.629,71,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1572656,"Ruminococcaceae bacterium CPB6","bacteria",3.36832736,36,73.6364,115,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",29343,"[Clostridium] cellulosi","bacteria",3.274762711,35,83.9,94,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1649459,"Hungatella hathewayi","bacteria",33.12188571,354,104.333,1568,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus aureus","bacteria",53.33184987,570,170.107,1230,1.48702206240402e-05
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus hominis","bacteria",126.1251467,1348,123.411,371,9.15733747209286e-06
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus epidermidis","bacteria",72.04477965,770,169.815,645,0.014787928
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus equorum","bacteria",7.672301209,82,80.8333,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus arlettae","bacteria",7.672301209,82,86.56,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus warneri","bacteria",3.181198062,34,78.1,19,0.121078705
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus capitis","bacteria",2.245551573,24,76.2222,10,0.083774529
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus pseudintermedius","bacteria",2.151986925,23,312.889,8,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1279,"Staphylococcus simulans","bacteria",0.187129298,2,77,17,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",365348,"Pelosinus fermentans","bacteria",165.5158639,1769,157.743,17,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2767842,"Lactiplantibacillus plantarum","bacteria",110.9676736,1186,145.763,429,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2767842,"Lactiplantibacillus argentoratensis","bacteria",4.2104092,45,129.471,18,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",830,"Butyrivibrio proteoclasticus","bacteria",140.9083612,1506,107.051,14,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",830,"Butyrivibrio fibrisolvens","bacteria",29.94068765,320,77.3274,357,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",830,"Butyrivibrio hungatei","bacteria",23.85898547,255,78.3297,33,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",28196,"Arcobacter cryaerophilus","bacteria",2.994068765,32,73,58,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",13366,"Brettanomyces bruxellensis","eukaryota",74.19676657,793,160.848,508,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",28453,"Sphingobacterium mizutaii","bacteria",0.187129298,2,104,4,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2749267,"Amedibacterium intestinale","bacteria",118.0785869,1262,408.642,16,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",561,"Escherichia coli","bacteria",60.16206924,643,155.685,587,0.203798229
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",239934,"Akkermansia muciniphila","bacteria",32.84119176,351,136.205,872,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",872,"Desulfovibrio desulfuricans","bacteria",16.56094285,177,87.32,5,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",872,"Desulfovibrio piger","bacteria",8.140124454,87,131.5,15,1.76397372294879e-132
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1905344,"Ruthenibacterium lactatiformans","bacteria",70.17348667,750,494.201,403,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",379,"Rhizobium lusitanum","bacteria",0.561387893,6,85,1,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2717089,"Massilistercora timonensis","bacteria",100.7691269,1077,103.137,15,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",469,"Acinetobacter baumannii","bacteria",19.64857627,210,101,813,0.089187884
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",469,"Acinetobacter johnsonii","bacteria",0.935646489,10,74.75,1,0.129179622
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",469,"Acinetobacter gyllenbergii","bacteria",0.187129298,2,105,5,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2759736,"Lacticaseibacillus paracasei","bacteria",31.15702808,333,436.098,659,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2759736,"Lacticaseibacillus rhamnosus","bacteria",4.865361742,52,126,229,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2759736,"Lacticaseibacillus casei","bacteria",2.619810169,28,97.2857,10,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",374,"Bradyrhizobium diazoefficiens","bacteria",82.24332638,879,147.689,21,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2591381,"Dysosmobacter welbionis","bacteria",78.78143437,842,323.152,57,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2005386,"Arabia massiliensis","bacteria",81.30767989,869,151.993,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",48736,"Ralstonia solanacearum","bacteria",78.78143437,842,99.8688,1,1.03769146506589e-40
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",397864,"Barnesiella viscericola","bacteria",78.12648183,835,213.961,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1918454,"Flintibacter sp. KGMB00164","bacteria",54.26749636,580,264.22,7,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",644652,"Gordonibacter pamelaeae","bacteria",62.78187941,671,501.368,156,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",644652,"Gordonibacter urolithinfaciens","bacteria",58.9457288,630,609.207,23,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",644652,"Gordonibacter massiliensis","bacteria",23.01690363,246,135.793,2,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1562,"Desulfotomaculum ruminis","bacteria",11.41488716,122,129.341,40,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",44249,"Paenibacillus stellifer","bacteria",14.97034382,160,127.767,3,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",44249,"Paenibacillus alvei","bacteria",1.497034382,16,97.75,99,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",44249,"Paenibacillus polymyxa","bacteria",5.89457288,63,70.95,48,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",44249,"Paenibacillus graminis","bacteria",5.426749636,58,205.077,6,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",44249,"Paenibacillus chitinolyticus","bacteria",1.590599031,17,70.3333,20,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",44249,"Paenibacillus riograndensis","bacteria",2.151986925,23,81.7143,4,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1918540,"Muribaculum sp. TLL-A4","bacteria",43.41399709,464,95.8531,214,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1918540,"Muribaculum intestinale","bacteria",43.88182033,469,109.207,126,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",2375,"Sporomusa termitida","bacteria",42.57191525,455,92.2815,31,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus salivarius","bacteria",5335.05628,57020,353.547,50966,9.3180388478011e-314
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus thermophilus","bacteria",2085.27533,22287,308.673,20539,2.25617332585838e-62
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus parasanguinis","bacteria",305.5821433,3266,179.521,5591,1.76317830909052e-49
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus sp. FDAARGOS_192","bacteria",453.7885471,4850,366.322,562,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus mitis","bacteria",306.7049191,3278,974.997,2096,1.01057882846435e-17
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus equinus","bacteria",443.964259,4745,929.123,372,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus suis","bacteria",62.31405616,666,289.629,2086,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus sp. LPB0220","bacteria",225.2101099,2407,175.606,32,0
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus oralis","bacteria",91.03840337,973,146.337,1049,1.53493070767935e-85
"doxyPEP_V2_R023_RectalSwab_DNA_Seq102_S43",1301,"Streptococcus vestibularis","bacteria",60.53632783,647,300.171,1275,0
