"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","known_pathogen","expected_bg_count","p_val","p_adj"
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2050,2,2050,"Mobiluncus","","bacteria","false",4371618.60554283,100,100,179.422974958074,1173,8,104,90.9763,145.466,"10^-61.402",NA,NA,NA,NA,100,331.465973345393,2167,11,123,88.5454,54.971,"10^-23.5048",NA,NA,NA,NA,"[2051, 2052, 144178]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",40323,2,40323,"Stenotrophomonas","","bacteria","false",4276782.93250447,100,100,433.949684532016,2837,3,2697,81.5276,141.355,"10^-20.5343",NA,NA,NA,NA,100,4.7417836519184,31,NA,NA,66.3375,36.375,"10^-6.30014",NA,NA,NA,NA,"[40324, 2691571, 128780, 2303750, 216778, 2775298, 1793721, 2770322, 2072413, 165438, 2775920, 2211160, 83617, 2072409, 2045451, 1904944, 1827305]",0,30.1978611346152,7.49946857794007e-05,9.17428786333612e-05
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",416,2,416,"Methylomonas","","bacteria","false",4209480.19679982,100,100,425.6898033319,2783,1,2749,82.3974,95.4784,"10^-10.1136",NA,NA,NA,NA,100,0.15296076296511,1,NA,NA,50,42,"10^-3.42946",NA,NA,NA,NA,"[1538553, 421, 2785785, 107637, 2608981, 1727196, 702114, 1168169]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2717089,2,2717089,"Massilistercora","","bacteria","false",4096289.23220564,100,100,397.54502294632,2599,26,1171,88.2138,243.827,"10^-96.4406",NA,NA,NA,NA,100,12.0839002742437,79,1,15,89.3996,60.5714,"10^-27.4712",NA,NA,NA,NA,"[2086584]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",44249,2,44249,"Paenibacillus","","bacteria","false",4062637.86435331,100,100,1246.63021816564,8150,31,6348,83.3488,126.674,"10^-20.8207",NA,NA,NA,NA,100,231.429634366211,1513,32,419,61.498,66.5531,"10^-18.6338",NA,NA,NA,NA,"[867076, 1536772, 1695218, 2762320, 248903, 2660554, 189426, 2726185, 61624, 483937, 1406, 682956, 2023772, 2509456, 483908, 44250, 44251, 2704462, 1126833, 169760, 375489, 2741301, 2547395, 528191, 1536773, 1736398, 450362, 79263, 2704463, 1616788, 324057, 2777983, 1986223, 1852522, 1536774, 562959, 1619311, 1850517, 1532905, 1462996, 1870820, 1920422, 414771, 400777, 59843, 162209, 2211212, 1536771, 49283, 1380372, 189425, 2565926, 1906272, 1536770, 1536769, 481743, 172713, 2777984, 1325360, 59845, 1401, 198119, 1778678, 2493690, 369399, 217090, 2772299, 2607911, 1881032, 1566279, 1527293, 2163881, 742054, 171404, 1451, 1870819, 1473112, 253703, 2707005, 1619309, 160799, 1566278, 1472719, 78057, 2772509, 2691084, 2495582, 1324314, 44252, 1643925, 1450204, 2654974, 2545753, 1590651, 683737, 2583376, 2079532, 1720296, 1338368, 431596, 227322, 159743, 2490856, 1967502, 1920421, 1844972, 1736392, 1227352, 343517, 228574, 225906, 59841, 59840, 1472, 365617, 1712516, 1566358, 1464, 2697035, 2692622, 1920424, 1380763, 1227350, 1174501, 302980, 66347, 2716264, 2654975, 2582848, 2562315, 2527873, 2496557, 2211139, 1921144, 1920420, 1684143, 1117987, 1030529, 2748863, 2567944, 2066524, 1705565, 1652958, 1465766, 1325358, 1226755, 582686, 307580, 121608, 79264, 2749268, 2689577, 2689575, 2496558, 1763538, 1736234, 1642570, 1276110, 1156355, 135193, 1776378, 1736552, 1639034, 1499968, 1178515, 669461, 554312, 306543, 2744309, 2729538, 2725555, 2654977, 2608683, 2606219, 2487928, 2081970, 2069255, 1980674, 1926587, 1882751, 1837343, 1837342, 1737426, 1683676, 1502751, 1349435, 1172614, 1045775, 869555, 862114, 274593, 170367, 128574, 59839, 46240, 2798579, 2654976, 2587047, 2582849, 2518342, 2047734, 2041023, 1884382, 1761880, 1742774, 1737354, 1736404, 1536775, 1349436, 1306852, 1274374, 652715, 539262, 484184, 474957, 297318, 189691, 59893, 59842]",0,1.5058624631327,3.09924686402353e-125,4.19760632957033e-125
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1582879,2,1582879,"Ezakiella","","bacteria","false",4021338.45835273,100,100,48.6415226229049,318,2,16,92.4296,135.934,"10^-60.6291",NA,NA,NA,NA,100,424.313156465214,2774,15,301,96.1429,58.6677,"10^-28.6277",NA,NA,NA,NA,"[46507, 1852374, 1464038]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2678885,2,2678885,"Faecalibacillus","","bacteria","false",3921913.96242541,100,100,380.107495968297,2485,21,1638,93.7788,1006.83,"10^-164.984",NA,NA,NA,NA,100,50.0181694895909,327,8,243,75.9219,171.711,"10^-69.3387",NA,NA,NA,NA,"[1982626, 1982628, 2726452]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2039240,2,2039240,"Anaerotignum","","bacteria","false",3911206.70901785,100,100,65.1612850231367,426,3,135,89.0782,103.971,"10^-33.1906",NA,NA,NA,NA,100,530.467925963,3468,30,733,93.2051,85.2828,"10^-55.9399",NA,NA,NA,NA,"[2358141, 160404, 28446, 36847]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2679910,2,2679910,"Intestinibaculum","","bacteria","false",3903558.6708696,100,100,384.543358094286,2514,41,1523,87.3556,838.216,"10^-136.106",NA,NA,NA,NA,100,5.81250899267417,38,2,19,85.5638,42.8333,"10^-15.6192",NA,NA,NA,NA,"[2487118]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",40544,2,40544,"Sutterella","","bacteria","false",3796486.13679402,100,100,306.686329745045,2005,15,934,86.1182,256.523,"10^-63.5644",NA,NA,NA,NA,100,981.243294421178,6415,59,930,95.186,57.6911,"10^-27.6162",NA,NA,NA,NA,"[40545, 1574262, 2494234, 1897024, 2584944, 1262976, 1262977, 2292075, 1944635, 1263111, 1897023, 437898, 1262975, 286133]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",174951,2,174951,"Ramlibacter","","bacteria","false",3631288.5127917,100,100,363.587733568066,2377,4,2353,88.5957,79.1352,"10^-14.5737",NA,NA,NA,NA,100,2.29441144447665,15,NA,NA,65.8896,57.6,"10^-15.2121",NA,NA,NA,NA,"[94132, 2728837, 2502188, 2732511, 2780087]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1348911,2,1348911,"Coprobacter","","bacteria","false",3603755.57545798,100,100,297.508683967138,1945,5,1459,97.0998,4469.06,"10^-227.575",NA,NA,NA,NA,100,420.948019679982,2752,11,2523,54.7623,737.868,"10^-259.605",NA,NA,NA,NA,"[2751153, 1501392, 1099853, 1941478]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",84111,2,84111,"Eggerthella","","bacteria","false",3288656.40374986,100,100,247.184592951617,1616,7,141,89.8156,109.437,"10^-42.1658",NA,NA,NA,NA,100,899.409286234845,5880,51,808,94.914,61.3698,"10^-30.2196",NA,NA,NA,NA,"[1262875, 1897000, 84112, 2292042, 2690837, 1262874, 502558, 1131820, 1262877, 242230, 1871008, 2606617, 2763043, 910311, 1262876, 293422]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",970,2,970,"Selenomonas","","bacteria","false",3273360.32745335,100,100,558.61270634858,3652,17,2021,86.3953,94.8096,"10^-21.9478",NA,NA,NA,NA,100,188.60062073598,1233,21,689,78.4132,183.161,"10^-107.18",NA,NA,NA,NA,"[971, 69823, 713030, 416586, 712528, 2754044, 1884263, 712538, 135083, 2652285, 712532, 1321785, 2606905, 135080, 999423, 936572, 1408313, 1944634, 2593411, 671224, 135082, 936573, 712535, 712531, 1410618, 936381]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1257,2,1257,"Peptostreptococcus","","bacteria","false",3270301.11219404,100,100,2.90625449633708,19,NA,NA,97.3033,169.833,"10^-84.7713",NA,NA,NA,NA,100,353.951205501264,2314,11,166,97.0375,53.543,"10^-26.167",NA,NA,NA,NA,"[1261, 1263100, 341694, 215200, 1219626, 72304, 1159213]",1,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",28065,2,28065,"Rhodoferax","","bacteria","false",3120399.56448824,100,100,317.240622389637,2074,1,2039,83.7774,97.3547,"10^-12.4581",NA,NA,NA,NA,100,0.764803814825548,5,NA,NA,54.5,44,"10^-7.23284",NA,NA,NA,NA,"[81479, 2741720, 2509614, 1842727, 1802019]",0,3.80298507462687,1.06533834544411e-15,1.37131019400509e-15
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",195950,2,195950,"Tannerella","","bacteria","false",3014856.63804231,100,100,128.181119364762,838,6,162,89.2508,84.5569,"10^-27.9529",NA,NA,NA,NA,100,293.684664893011,1920,10,1745,86.7405,497.836,"10^-249.092",NA,NA,NA,NA,"[28112, 712710, 1262978, 2293249, 665949, 1262979, 712711, 2293248]",1,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1386,2,1386,"Bacillus","","bacteria","false",2964379.58626383,100,100,603.124288371427,3943,20,2642,86.2252,81.6762,"10^-14.4854",NA,NA,NA,NA,100,191.812796758248,1254,18,591,55.4945,130.808,"10^-19.0381",NA,NA,NA,NA,"[1705566, 2672567, 1664069, 2026189, 1398, 1428, 1396, 492670, 1423, 1742359, 1402861, 1408, 1405, 2596923, 1670641, 1452, 1390, 2589818, 189381, 2026190, 1960589, 1397, 64104, 2567941, 1925021, 1547283, 1648923, 293386, 72361, 1071078, 96241, 260554, 352858, 98228, 79883, 1441095, 561879, 1479, 293387, 119858, 72360, 2009331, 756828, 1565991, 1392, 1705110, 1397276, 2760090, 2759023, 1347369, 155322, 2723914, 486398, 412384, 1071072, 86664, 1816693, 580165, 2682541, 2587848, 388400, 1806216, 632773, 2026186, 2011012, 1503961, 1033734, 2026191, 35841, 2779776, 2709784, 1890302, 1571209, 2736254, 2592382, 2135743, 1761764, 1712029, 324767, 33932, 2066052, 1969378, 1448271, 1127744, 665959, 658666, 371036, 304268, 218284, 209389, 666686, 2771434, 324768, 293389, 2303991, 2011009, 1783501, 930152, 2233998, 1914540, 1805475, 1522308, 659243, 273032, 1413, 2590665, 2033483, 2014076, 1973491, 1581033, 459347, 1456, 1402, 2762217, 2738405, 2698834, 2665175, 2578211, 2021695, 2014074, 1936234, 1926279, 1871011, 1850362, 1581038, 1455638, 72581, 2728853, 2499688, 2315464, 2135741, 2070759, 2033511, 2027408, 1926278, 1925020, 1882762, 1882761, 1774743, 1736211, 1679165, 1678002, 1499688, 1423321, 1262708, 1071061, 284581, 178774, 115979, 83428, 1471, 2795526, 2794587, 2698833, 2683680, 2663871, 2608254, 2607061, 2598861, 2108543, 2051555, 2026188, 2021690, 2014782, 1720553, 1499680, 1287657, 450367, 425933, 122631, 1455]",4,31.2139811810513,1.07834535609957e-05,1.32906065139272e-05
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1738645,2,1738645,"Caproiciproducens","","bacteria","false",2797652.35463186,100,100,412.076295428005,2694,25,1331,86.7649,144.737,"10^-29.6253",NA,NA,NA,NA,100,191.812796758248,1254,4,1053,48.4968,337.133,"10^-52.7029",NA,NA,NA,NA,"[2721621, 642589, 2507162]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1501226,2,1501226,"Romboutsia","","bacteria","false",2744116.08759407,100,100,248.714200581268,1626,6,105,94.4402,146.135,"10^-70.8526",NA,NA,NA,NA,100,239.995437092257,1569,5,37,96.6365,52.4372,"10^-24.1839",NA,NA,NA,NA,"[1115758, 1776391, 2724150, 1507512, 2020948, 2020949, 1537, 2787108, 1965302, 2161817, 2787086, 1301100]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",194,2,194,"Campylobacter","","bacteria","false",2721171.9731493,100,100,252.997101944291,1654,12,240,95.4267,141.154,"10^-68.7996",NA,NA,NA,NA,100,210.626970602956,1377,9,211,92.9634,64.5335,"10^-29.263",NA,NA,NA,NA,"[76517, 827, 195, 197, 199, 2042961, 1660076, 2067673, 204, 824, 1780362, 1903290, 201, 374106, 196, 198, 1965231, 1895607, 1448857, 202, 1244531, 1813019, 206, 1848766, 218934, 75658, 1895606, 2517362, 1500960, 2561898, 1031542, 522485, 497724, 28898, 28080, 203, 2780084, 1660080, 488546, 449520]",3,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1918385,2,1918385,"Acutalibacter","","bacteria","false",2666106.09848186,100,100,160.302879587435,1048,14,680,87.1309,162.604,"10^-44.6032",NA,NA,NA,NA,100,148.983783128017,974,23,341,72.4986,74.5126,"10^-27.8268",NA,NA,NA,NA,"[1796620, 2320081, 2320852]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1918538,2,1918538,"Longibaculum","","bacteria","false",2653869.23744465,100,100,264.31619840371,1728,19,991,88.3283,544.139,"10^-110.386",NA,NA,NA,NA,100,19.8848991854643,130,5,75,68.9858,91.4884,"10^-31.8215",NA,NA,NA,NA,"[2584943, 1796628]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2529408,2,2529408,"Schaalia","","bacteria","false",2574329.6407028,100,100,53.5362670377884,350,NA,NA,90.7664,114.757,"10^-48.9629",NA,NA,NA,NA,100,272.576079603825,1782,7,88,96.4402,56.1114,"10^-26.4769",NA,NA,NA,NA,"[131111, 1660, 181487, 131110, 52773, 2709403, 2709404, 29316, 52768, 2736604, 183916, 2758572]",0,0.585074626865672,1.88943449086387e-16,2.44485880313881e-16
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2082587,2,2082587,"Parolsenella","","bacteria","false",2555974.34914698,100,100,280.988921566906,1837,22,598,94.4856,282.246,"10^-94.6044",NA,NA,NA,NA,100,103.401475764414,676,7,104,95.2259,61.6703,"10^-28.4431",NA,NA,NA,NA,"[2003188, 1871022]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1562,2,1562,"Desulfotomaculum","","bacteria","false",2450431.42270106,100,100,17.8964092669178,117,1,33,91.74,72.6571,"10^-21.8599",NA,NA,NA,NA,100,249.937886684989,1634,4,1482,97.9451,438.897,"10^-261.449",NA,NA,NA,NA,"[2305243, 1564, 1833852, 59610, 412895, 1531959, 1565, 53343]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",84108,2,84108,"Slackia","","bacteria","false",2435135.34640455,100,100,80.4573613196477,526,7,72,88.1309,110.836,"10^-34.6516",NA,NA,NA,NA,100,276.858980966848,1810,20,285,94.8902,61.5,"10^-30.0958",NA,NA,NA,NA,"[572010, 84110, 626934, 498718, 255723, 2709799, 1111137, 2709798, 84109, 647703, 665903]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1716,2,1716,"Corynebacterium","","bacteria","false",2351006.92677374,100,100,1350.79649774488,8831,32,3349,88.6418,137.709,"10^-45.6959",NA,NA,NA,NA,100,1009.99991785862,6603,27,346,92.9161,52.7812,"10^-23.2127",NA,NA,NA,NA,"[441500, 38286, 2735136, 401472, 2763010, 2754726, 1487956, 1471400, 187491, 156978, 38289, 38304, 38288, 169292, 598660, 1739295, 1581119, 1979527, 43765, 38302, 1717, 1852390, 39791, 156976, 2026255, 53374, 43771, 1414719, 1720192, 2594913, 43770, 1581069, 57171, 702967, 146827, 1230998, 38305, 302449, 2735137, 1050174, 1715030, 575200, 1727, 1739494, 1223514, 191610, 1121358, 349751, 2079535, 1581113, 1906333, 38303, 1972128, 160386, 1078764, 163202, 2709392, 35757, 2080740, 161899, 225326, 2736603, 1739540, 42817, 2754725, 1072256, 38290, 161896, 1581072, 35756, 1906332, 1725, 1724, 2014537, 1906334, 258224, 2765363, 2709393, 61592, 1718, 1705, 43990, 35755, 2675216, 36808, 1190508, 1032851, 161889, 161879, 38301, 1739312, 1739289, 1581088, 1719, 152794, 2080757, 1715213, 1404244, 1232427, 1231000, 487732, 191493, 131081, 2768834, 2029401, 1203561, 2675218, 2599641, 2080750, 2044585, 1739324, 89154, 203263, 136857, 29321, 2487892, 1739536, 1715096, 1652495, 2079234, 161895, 2719119, 2715674, 2675219, 2506452, 1859290, 2736606, 2044574, 2022658, 1739497, 699041, 234828, 65058, 37637, 1852380, 1739291, 1715187, 1581117, 2709394, 2684406, 1739545, 1739534, 1715160, 1715136, 1203559, 441501, 43768, 1697, 2709395, 2684405, 2598459, 2041036, 2022657, 1862358, 1739514, 1739512, 1739471, 1739364, 1739296, 1739292, 1720193, 1715177, 1715169, 1715135, 1715083, 1603887, 1581139, 1581134, 1581121, 1581090, 1544416, 556548, 161890, 62629, 43769, 38284]",2,137.471988769582,0.000479969023562443,0.00058138753959775
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1637257,2,1637257,"Mageeibacillus","","bacteria","false",2314296.34366211,100,100,224.852321558711,1470,2,1402,98.2206,82.6134,"10^-30.1566",NA,NA,NA,NA,100,6.57731280749972,43,1,12,89.3606,46.8462,"10^-18.5807",NA,NA,NA,NA,"[884684]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",28105,2,28105,"Sinorhizobium","","bacteria","false",2314296.34366211,100,100,139.19429429825,910,1,848,81.5361,99.1863,"10^-11.0904",NA,NA,NA,NA,100,232.347398944002,1519,3,1439,89.7687,359.567,"10^-213.531",NA,NA,NA,NA,"[1358418, 1414567, 380, 382, 110321, 1842534, 1115921, 794846]",0,3.01679104477612,5.94115731084661e-10,7.5880584306927e-10
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",186650,2,186650,"Microvirga","","bacteria","false",2289822.62158769,100,100,231.582595129176,1514,1,1493,80.4894,210.114,"10^-33.8429",NA,NA,NA,NA,100,1.68256839261621,11,NA,NA,67.6853,61.3333,"10^-19.7842",NA,NA,NA,NA,"[2651334, 2082949, 2791025, 1882682, 549386]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",379,2,379,"Rhizobium","","bacteria","false",2243934.39269816,100,100,253.608944996152,1658,2,1420,85.0561,81.1216,"10^-11.5865",NA,NA,NA,NA,100,4.89474441488351,32,NA,NA,77.4321,32.625,"10^-7.82241",NA,NA,NA,NA,"[384, 348824, 396, 29449, 648995, 2267833, 1125847, 379684, 2048897, 1571470, 1120045, 56730, 398, 2603277, 1312183, 2038389, 1335060, 451876, 2364271, 2028343, 2583231, 1703971, 1703970, 1703967, 1538159, 1301032, 293958, 136098, 2587077, 2364272, 1981173, 984260]",0,11.7014925373134,4.42288248911753e-06,5.4785956460677e-06
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2060094,2,2060094,"Aminipila","","bacteria","false",2055792.65425107,100,100,161.832487217086,1058,26,402,91.7322,209.982,"10^-90.364",NA,NA,NA,NA,100,111.04951391267,726,21,290,86.9558,75.8013,"10^-39.5283",NA,NA,NA,NA,"[2507160, 433296, 2697030]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",397864,2,397864,"Barnesiella","","bacteria","false",2025200.50165805,100,100,186.306209291504,1218,17,373,87.2129,131.124,"10^-36.5841",NA,NA,NA,NA,100,217.051322647491,1419,29,572,84.6981,95.6406,"10^-40.6299",NA,NA,NA,NA,"[397865, 487174, 2558278, 1965590, 1965646, 2764571]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",165779,2,165779,"Anaerococcus","","bacteria","false",1950249.72780515,100,100,440.832918865446,2882,19,383,92.9284,158.198,"10^-71.1026",NA,NA,NA,NA,100,760.520913462525,4972,21,289,93.1162,52.8459,"10^-23.5755",NA,NA,NA,NA,"[33034, 33037, 1870984, 1287640, 938293, 33032, 54007, 33029, 2614127, 1745712, 1977277, 2057797, 1673719, 1288120, 1755241, 2057799, 33036, 1739286, 1720199, 1739356, 2042308, 1739537, 2606621, 2742993]",1,20.750490457377,5.1729131936046e-06,6.39159449736107e-06
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",580596,2,580596,"Butyricicoccus","","bacteria","false",1919657.57521213,100,100,7.80099891122059,51,NA,NA,98.2177,182,"10^-83.5647",NA,NA,NA,NA,100,1013.82393693275,6628,92,3462,91.6832,207.43,"10^-110.429",NA,NA,NA,NA,"[2292293, 2292003, 1712515, 501571, 2292004, 2292198, 1193532, 2292295, 2292294, 1945634, 2292199, 2292297, 2292196, 2292298, 2292296, 2292299, 2292301, 2584625, 2320083, 2109686, 2292197, 2292005, 2292302, 2292300]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",34072,2,34072,"Variovorax","","bacteria","false",1876828.5615819,100,100,252.385258892431,1650,4,1447,83.5398,116.739,"10^-18.2122",NA,NA,NA,NA,100,0.15296076296511,1,NA,NA,56.8,44,"10^-5.05651",NA,NA,NA,NA,"[434008, 2774875, 662548, 34073, 2126319, 434009, 2762322, 207745, 282217, 1795631, 434014, 436515, 1034889, 1736513]",0,164.502143130501,0.0285340679235335,0.0329444859163981
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1279,2,1279,"Staphylococcus","","bacteria","false",1873769.34632259,100,100,116.709062142379,763,12,286,87.9753,99.4216,"10^-27.8044",NA,NA,NA,NA,100,224.240478506851,1466,3,40,93.311,50.7259,"10^-22.4868",NA,NA,NA,NA,"[1262969, 1280, 29379, 2781774, 1290, 1283, 1288, 29388, 1286, 29380, 28035, 1295, 1282, 246432, 170573, 2025492, 283734, 1912064, 985002, 70255, 70258, 1281, 2653174, 45972, 29385, 46127, 1294, 1292, 29384, 46126, 29382, 2044912, 1739350, 985762, 308354, 61015, 1284, 2497688, 1654388, 1403935, 214473, 155085, 29378, 33028, 2583989, 53344]",6,283.345210890775,0.078078233929504,0.0878825783727065
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",2749267,2,2749267,"Amedibacterium","","bacteria","false",1846236.40898887,100,100,181.10554335069,1184,18,689,91.954,377.389,"10^-120.507",NA,NA,NA,NA,100,3.51809754819752,23,NA,NA,90.14,46.5,"10^-21.2303",NA,NA,NA,NA,"[2583452]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",644652,2,644652,"Gordonibacter","","bacteria","false",1841647.58609992,100,100,305.921525930219,2000,14,836,91.391,120.406,"10^-47.3903",NA,NA,NA,NA,100,57.3602861119161,375,1,14,80.7825,52.5447,"10^-19.3409",NA,NA,NA,NA,"[471189, 1335613, 1841863, 1965592, 1965593, 2078569, 2161815]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1017280,2,1017280,"Pseudoflavonifractor","","bacteria","false",1815644.25639585,100,100,4.12994060005796,27,NA,NA,94.2317,86.5714,"10^-36.174",NA,NA,NA,NA,100,642.12928292753,4198,47,1650,82.9143,104.685,"10^-70.1773",NA,NA,NA,NA,"[106588, 1965635, 1965576, 2304577, 2292244, 1871015, 2304576, 1965661, 2779352, 2763059, 1965578, 1965572, 2584666, 2584676, 2530044, 1221379, 2584675, 2584663, 2584680, 2584677, 2584670, 2584678, 2584673, 2584668, 2584665]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",55080,2,55080,"Brevibacillus","","bacteria","false",1774344.85039527,100,100,200.837481773189,1313,4,1124,88.5775,80.1975,"10^-16.3382",NA,NA,NA,NA,100,150.513390757668,984,5,848,47.6448,457.513,"10^-127.524",NA,NA,NA,NA,"[51101, 1465, 1393, 2496837, 2796470, 497735, 54913, 54915, 54910, 1655277, 2738842, 2778370, 2738979, 2738867, 173959, 45462, 1644114, 54914, 54911]",2,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",338,2,338,"Xanthomonas","","bacteria","false",1670331.531579,100,100,178.658171143248,1168,2,1073,90.0801,81.8013,"10^-18.7061",NA,NA,NA,NA,100,9.78948882976702,64,1,25,71.7683,44.9615,"10^-11.2876",NA,NA,NA,NA,"[343, 346, 339, 56454, 347, 2724123, 456327, 56464, 29447, 56448, 48664, 56460, 2724122, 2724121, 56459, 1321368, 442694, 56455, 56453]",0,84.8358208955224,0.0195623033364879,0.0227995639359067
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",86331,2,86331,"Mogibacterium","","bacteria","false",1622913.69505981,100,100,28.2977411485453,185,2,24,90.9088,126.924,"10^-49.1879",NA,NA,NA,NA,100,236.630300307025,1547,14,753,82.956,144.706,"10^-114.914",NA,NA,NA,NA,"[2763644, 2763645, 86332, 114527, 936375, 35519, 278065]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",875170,2,875170,"Celeribacter","","bacteria","false",1567847.82039237,100,100,159.232154246679,1041,1,1015,86.1322,107.246,"10^-20.7847",NA,NA,NA,NA,100,0.611843051860439,4,NA,NA,87.5,48,"10^-19.032",NA,NA,NA,NA,"[1208324, 1411902, 1758178]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",1847725,2,1847725,"Lawsonella","","bacteria","false",1494426.65416912,100,100,76.3274207195897,499,2,28,92.0884,149.261,"10^-67.307",NA,NA,NA,NA,100,73.1152446973224,478,2,24,92.1223,51.1675,"10^-21.2415",NA,NA,NA,NA,"[1528099]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",100883,2,100883,"Coprobacillus","","bacteria","false",1431712.74135343,100,100,4.89474441488351,32,1,17,99.5641,166.182,"10^-87.2076",NA,NA,NA,NA,100,343.549873619636,2246,18,1799,92.7405,300.383,"10^-209.278",NA,NA,NA,NA,"[2293080, 2293078, 2293075, 1262857, 2293074, 469597, 1262856, 2293085, 2292033, 450746, 1896995, 2293069, 2293076, 2293071, 512292, 100884, 2293061, 665941, 2293084, 2293081, 1896994, 2292032, 2293065, 2292345, 2293073, 2292230, 2293077, 2293072, 2293070, 2293062, 2293083, 2293068, 2293082, 2293064]",0,0,0,0
"DOXYPEP_V2_R083_RECTALSWAB_DNA_SEQ102_S161",256319,2,256319,"Chlorobaculum","","bacteria","false",1417946.27268657,100,100,147.760097024296,966,2,927,81.8048,146.355,"10^-23.0318",NA,NA,NA,NA,100,0.15296076296511,1,NA,NA,48.9,45,"10^-3.42366",NA,NA,NA,NA,"[1097, 274537, 274539]",0,0,0,0
